feat_1_,feat_2_,feat_3_,feat_4_,feat_5_,feat_6_,feat_7_,feat_8_,feat_9_,feat_10_,response,joint_prob,feat_comb_id
2,1,1,3,2,2,1,2,2,2,2,3.1370670945603e-05,28811
3,1,1,3,2,2,1,2,2,2,3,1.45809238964393e-05,28812
1,2,1,3,2,2,1,2,2,2,3,3.1370670945603e-05,28813
2,2,1,3,2,2,1,2,2,2,7,2.14164274158534e-05,28814
3,2,1,3,2,2,1,2,2,2,5,9.95424352974966e-06,28815
1,3,1,3,2,2,1,2,2,2,5,1.45809238964393e-05,28816
2,3,1,3,2,2,1,2,2,2,6,9.95424352974966e-06,28817
3,3,1,3,2,2,1,2,2,2,10,4.62668036668967e-06,28818
1,1,2,3,2,2,1,2,2,2,7,3.1370670945603e-05,28819
2,1,2,3,2,2,1,2,2,2,5,2.14164274158534e-05,28820
3,1,2,3,2,2,1,2,2,2,6,9.95424352974966e-06,28821
1,2,2,3,2,2,1,2,2,2,6,2.14164274158534e-05,28822
2,2,2,3,2,2,1,2,2,2,10,1.46207699559197e-05,28823
3,2,2,3,2,2,1,2,2,2,8,6.79565745993367e-06,28824
1,3,2,3,2,2,1,2,2,2,8,9.95424352974966e-06,28825
2,3,2,3,2,2,1,2,2,2,9,6.79565745993367e-06,28826
3,3,2,3,2,2,1,2,2,2,13,3.15858606981599e-06,28827
1,1,3,3,2,2,1,2,2,2,9,1.45809238964393e-05,28828
2,1,3,3,2,2,1,2,2,2,7,9.95424352974966e-06,28829
3,1,3,3,2,2,1,2,2,2,8,4.62668036668967e-06,28830
1,2,3,3,2,2,1,2,2,2,8,9.95424352974966e-06,28831
2,2,3,3,2,2,1,2,2,2,12,6.79565745993367e-06,28832
3,2,3,3,2,2,1,2,2,2,10,3.15858606981599e-06,28833
1,3,3,3,2,2,1,2,2,2,10,4.62668036668967e-06,28834
2,3,3,3,2,2,1,2,2,2,11,3.15858606981599e-06,28835
3,3,3,3,2,2,1,2,2,2,15,1.46809429687367e-06,28836
1,1,1,1,3,2,1,2,2,2,0.5,6.73096559582247e-05,28837
2,1,1,1,3,2,1,2,2,2,-1.5,4.59515948420424e-05,28838
3,1,1,1,3,2,1,2,2,2,-0.5,2.13580611161823e-05,28839
1,2,1,1,3,2,1,2,2,2,-0.5,4.59515948420424e-05,28840
2,2,1,1,3,2,1,2,2,2,3.5,3.1370670945603e-05,28841
3,2,1,1,3,2,1,2,2,2,1.5,1.45809238964393e-05,28842
1,3,1,1,3,2,1,2,2,2,1.5,2.13580611161823e-05,28843
2,3,1,1,3,2,1,2,2,2,2.5,1.45809238964393e-05,28844
3,3,1,1,3,2,1,2,2,2,6.5,6.77713721974296e-06,28845
1,1,2,1,3,2,1,2,2,2,4.5,4.59515948420424e-05,28846
2,1,2,1,3,2,1,2,2,2,2.5,3.1370670945603e-05,28847
3,1,2,1,3,2,1,2,2,2,3.5,1.45809238964393e-05,28848
1,2,2,1,3,2,1,2,2,2,3.5,3.1370670945603e-05,28849
2,2,2,1,3,2,1,2,2,2,7.5,2.14164274158534e-05,28850
3,2,2,1,3,2,1,2,2,2,5.5,9.95424352974966e-06,28851
1,3,2,1,3,2,1,2,2,2,5.5,1.45809238964393e-05,28852
2,3,2,1,3,2,1,2,2,2,6.5,9.95424352974966e-06,28853
3,3,2,1,3,2,1,2,2,2,10.5,4.62668036668967e-06,28854
1,1,3,1,3,2,1,2,2,2,7.5,2.13580611161823e-05,28855
2,1,3,1,3,2,1,2,2,2,5.5,1.45809238964393e-05,28856
3,1,3,1,3,2,1,2,2,2,6.5,6.77713721974296e-06,28857
1,2,3,1,3,2,1,2,2,2,6.5,1.45809238964393e-05,28858
2,2,3,1,3,2,1,2,2,2,10.5,9.95424352974966e-06,28859
3,2,3,1,3,2,1,2,2,2,8.5,4.62668036668967e-06,28860
1,3,3,1,3,2,1,2,2,2,8.5,6.77713721974296e-06,28861
2,3,3,1,3,2,1,2,2,2,9.5,4.62668036668967e-06,28862
3,3,3,1,3,2,1,2,2,2,13.5,2.1504568530533e-06,28863
1,1,1,2,3,2,1,2,2,2,0.5,4.59515948420424e-05,28864
2,1,1,2,3,2,1,2,2,2,-1.5,3.1370670945603e-05,28865
3,1,1,2,3,2,1,2,2,2,-0.5,1.45809238964393e-05,28866
1,2,1,2,3,2,1,2,2,2,-0.5,3.1370670945603e-05,28867
2,2,1,2,3,2,1,2,2,2,3.5,2.14164274158534e-05,28868
3,2,1,2,3,2,1,2,2,2,1.5,9.95424352974966e-06,28869
1,3,1,2,3,2,1,2,2,2,1.5,1.45809238964393e-05,28870
2,3,1,2,3,2,1,2,2,2,2.5,9.95424352974966e-06,28871
3,3,1,2,3,2,1,2,2,2,6.5,4.62668036668967e-06,28872
1,1,2,2,3,2,1,2,2,2,2.5,3.1370670945603e-05,28873
2,1,2,2,3,2,1,2,2,2,0.5,2.14164274158534e-05,28874
3,1,2,2,3,2,1,2,2,2,1.5,9.95424352974966e-06,28875
1,2,2,2,3,2,1,2,2,2,1.5,2.14164274158534e-05,28876
2,2,2,2,3,2,1,2,2,2,5.5,1.46207699559197e-05,28877
3,2,2,2,3,2,1,2,2,2,3.5,6.79565745993367e-06,28878
1,3,2,2,3,2,1,2,2,2,3.5,9.95424352974966e-06,28879
2,3,2,2,3,2,1,2,2,2,4.5,6.79565745993367e-06,28880
3,3,2,2,3,2,1,2,2,2,8.5,3.15858606981599e-06,28881
1,1,3,2,3,2,1,2,2,2,6.5,1.45809238964393e-05,28882
2,1,3,2,3,2,1,2,2,2,4.5,9.95424352974966e-06,28883
3,1,3,2,3,2,1,2,2,2,5.5,4.62668036668967e-06,28884
1,2,3,2,3,2,1,2,2,2,5.5,9.95424352974966e-06,28885
2,2,3,2,3,2,1,2,2,2,9.5,6.79565745993367e-06,28886
3,2,3,2,3,2,1,2,2,2,7.5,3.15858606981599e-06,28887
1,3,3,2,3,2,1,2,2,2,7.5,4.62668036668967e-06,28888
2,3,3,2,3,2,1,2,2,2,8.5,3.15858606981599e-06,28889
3,3,3,2,3,2,1,2,2,2,12.5,1.46809429687367e-06,28890
1,1,1,3,3,2,1,2,2,2,-0.5,2.13580611161823e-05,28891
2,1,1,3,3,2,1,2,2,2,-2.5,1.45809238964393e-05,28892
3,1,1,3,3,2,1,2,2,2,-1.5,6.77713721974296e-06,28893
1,2,1,3,3,2,1,2,2,2,-1.5,1.45809238964393e-05,28894
2,2,1,3,3,2,1,2,2,2,2.5,9.95424352974966e-06,28895
3,2,1,3,3,2,1,2,2,2,0.5,4.62668036668967e-06,28896
1,3,1,3,3,2,1,2,2,2,0.5,6.77713721974296e-06,28897
2,3,1,3,3,2,1,2,2,2,1.5,4.62668036668967e-06,28898
3,3,1,3,3,2,1,2,2,2,5.5,2.1504568530533e-06,28899
1,1,2,3,3,2,1,2,2,2,2.5,1.45809238964393e-05,28900
2,1,2,3,3,2,1,2,2,2,0.5,9.95424352974966e-06,28901
3,1,2,3,3,2,1,2,2,2,1.5,4.62668036668967e-06,28902
1,2,2,3,3,2,1,2,2,2,1.5,9.95424352974966e-06,28903
2,2,2,3,3,2,1,2,2,2,5.5,6.79565745993367e-06,28904
3,2,2,3,3,2,1,2,2,2,3.5,3.15858606981599e-06,28905
1,3,2,3,3,2,1,2,2,2,3.5,4.62668036668967e-06,28906
2,3,2,3,3,2,1,2,2,2,4.5,3.15858606981599e-06,28907
3,3,2,3,3,2,1,2,2,2,8.5,1.46809429687367e-06,28908
1,1,3,3,3,2,1,2,2,2,4.5,6.77713721974296e-06,28909
2,1,3,3,3,2,1,2,2,2,2.5,4.62668036668967e-06,28910
3,1,3,3,3,2,1,2,2,2,3.5,2.1504568530533e-06,28911
1,2,3,3,3,2,1,2,2,2,3.5,4.62668036668967e-06,28912
2,2,3,3,3,2,1,2,2,2,7.5,3.15858606981599e-06,28913
3,2,3,3,3,2,1,2,2,2,5.5,1.46809429687367e-06,28914
1,3,3,3,3,2,1,2,2,2,5.5,2.1504568530533e-06,28915
2,3,3,3,3,2,1,2,2,2,6.5,1.46809429687367e-06,28916
3,3,3,3,3,2,1,2,2,2,10.5,6.82362556179626e-07,28917
1,1,1,1,1,3,1,2,2,2,1.5,9.85948322531214e-05,28918
2,1,1,1,1,3,1,2,2,2,-0.5,6.73096559582247e-05,28919
3,1,1,1,1,3,1,2,2,2,0.5,3.12851762948968e-05,28920
1,2,1,1,1,3,1,2,2,2,0.5,6.73096559582247e-05,28921
2,2,1,1,1,3,1,2,2,2,4.5,4.59515948420424e-05,28922
3,2,1,1,1,3,1,2,2,2,2.5,2.13580611161823e-05,28923
1,3,1,1,1,3,1,2,2,2,2.5,3.12851762948968e-05,28924
2,3,1,1,1,3,1,2,2,2,3.5,2.13580611161823e-05,28925
3,3,1,1,1,3,1,2,2,2,7.5,9.92711517871451e-06,28926
1,1,2,1,1,3,1,2,2,2,5.5,6.73096559582247e-05,28927
2,1,2,1,1,3,1,2,2,2,3.5,4.59515948420424e-05,28928
3,1,2,1,1,3,1,2,2,2,4.5,2.13580611161823e-05,28929
1,2,2,1,1,3,1,2,2,2,4.5,4.59515948420424e-05,28930
2,2,2,1,1,3,1,2,2,2,8.5,3.1370670945603e-05,28931
3,2,2,1,1,3,1,2,2,2,6.5,1.45809238964393e-05,28932
1,3,2,1,1,3,1,2,2,2,6.5,2.13580611161823e-05,28933
2,3,2,1,1,3,1,2,2,2,7.5,1.45809238964393e-05,28934
3,3,2,1,1,3,1,2,2,2,11.5,6.77713721974296e-06,28935
1,1,3,1,1,3,1,2,2,2,8.5,3.12851762948968e-05,28936
2,1,3,1,1,3,1,2,2,2,6.5,2.13580611161823e-05,28937
3,1,3,1,1,3,1,2,2,2,7.5,9.92711517871451e-06,28938
1,2,3,1,1,3,1,2,2,2,7.5,2.13580611161823e-05,28939
2,2,3,1,1,3,1,2,2,2,11.5,1.45809238964393e-05,28940
3,2,3,1,1,3,1,2,2,2,9.5,6.77713721974296e-06,28941
1,3,3,1,1,3,1,2,2,2,9.5,9.92711517871451e-06,28942
2,3,3,1,1,3,1,2,2,2,10.5,6.77713721974296e-06,28943
3,3,3,1,1,3,1,2,2,2,14.5,3.14997795897154e-06,28944
1,1,1,2,1,3,1,2,2,2,1.5,6.73096559582247e-05,28945
2,1,1,2,1,3,1,2,2,2,-0.5,4.59515948420424e-05,28946
3,1,1,2,1,3,1,2,2,2,0.5,2.13580611161823e-05,28947
1,2,1,2,1,3,1,2,2,2,0.5,4.59515948420424e-05,28948
2,2,1,2,1,3,1,2,2,2,4.5,3.1370670945603e-05,28949
3,2,1,2,1,3,1,2,2,2,2.5,1.45809238964393e-05,28950
1,3,1,2,1,3,1,2,2,2,2.5,2.13580611161823e-05,28951
2,3,1,2,1,3,1,2,2,2,3.5,1.45809238964393e-05,28952
3,3,1,2,1,3,1,2,2,2,7.5,6.77713721974296e-06,28953
1,1,2,2,1,3,1,2,2,2,3.5,4.59515948420424e-05,28954
2,1,2,2,1,3,1,2,2,2,1.5,3.1370670945603e-05,28955
3,1,2,2,1,3,1,2,2,2,2.5,1.45809238964393e-05,28956
1,2,2,2,1,3,1,2,2,2,2.5,3.1370670945603e-05,28957
2,2,2,2,1,3,1,2,2,2,6.5,2.14164274158534e-05,28958
3,2,2,2,1,3,1,2,2,2,4.5,9.95424352974966e-06,28959
1,3,2,2,1,3,1,2,2,2,4.5,1.45809238964393e-05,28960
2,3,2,2,1,3,1,2,2,2,5.5,9.95424352974966e-06,28961
3,3,2,2,1,3,1,2,2,2,9.5,4.62668036668967e-06,28962
1,1,3,2,1,3,1,2,2,2,7.5,2.13580611161823e-05,28963
2,1,3,2,1,3,1,2,2,2,5.5,1.45809238964393e-05,28964
3,1,3,2,1,3,1,2,2,2,6.5,6.77713721974296e-06,28965
1,2,3,2,1,3,1,2,2,2,6.5,1.45809238964393e-05,28966
2,2,3,2,1,3,1,2,2,2,10.5,9.95424352974966e-06,28967
3,2,3,2,1,3,1,2,2,2,8.5,4.62668036668967e-06,28968
1,3,3,2,1,3,1,2,2,2,8.5,6.77713721974296e-06,28969
2,3,3,2,1,3,1,2,2,2,9.5,4.62668036668967e-06,28970
3,3,3,2,1,3,1,2,2,2,13.5,2.1504568530533e-06,28971
1,1,1,3,1,3,1,2,2,2,0.5,3.12851762948968e-05,28972
2,1,1,3,1,3,1,2,2,2,-1.5,2.13580611161823e-05,28973
3,1,1,3,1,3,1,2,2,2,-0.5,9.92711517871451e-06,28974
1,2,1,3,1,3,1,2,2,2,-0.5,2.13580611161823e-05,28975
2,2,1,3,1,3,1,2,2,2,3.5,1.45809238964393e-05,28976
3,2,1,3,1,3,1,2,2,2,1.5,6.77713721974296e-06,28977
1,3,1,3,1,3,1,2,2,2,1.5,9.92711517871451e-06,28978
2,3,1,3,1,3,1,2,2,2,2.5,6.77713721974296e-06,28979
3,3,1,3,1,3,1,2,2,2,6.5,3.14997795897154e-06,28980
1,1,2,3,1,3,1,2,2,2,3.5,2.13580611161823e-05,28981
2,1,2,3,1,3,1,2,2,2,1.5,1.45809238964393e-05,28982
3,1,2,3,1,3,1,2,2,2,2.5,6.77713721974296e-06,28983
1,2,2,3,1,3,1,2,2,2,2.5,1.45809238964393e-05,28984
2,2,2,3,1,3,1,2,2,2,6.5,9.95424352974966e-06,28985
3,2,2,3,1,3,1,2,2,2,4.5,4.62668036668967e-06,28986
1,3,2,3,1,3,1,2,2,2,4.5,6.77713721974296e-06,28987
2,3,2,3,1,3,1,2,2,2,5.5,4.62668036668967e-06,28988
3,3,2,3,1,3,1,2,2,2,9.5,2.1504568530533e-06,28989
1,1,3,3,1,3,1,2,2,2,5.5,9.92711517871451e-06,28990
2,1,3,3,1,3,1,2,2,2,3.5,6.77713721974296e-06,28991
3,1,3,3,1,3,1,2,2,2,4.5,3.14997795897154e-06,28992
1,2,3,3,1,3,1,2,2,2,4.5,6.77713721974296e-06,28993
2,2,3,3,1,3,1,2,2,2,8.5,4.62668036668967e-06,28994
3,2,3,3,1,3,1,2,2,2,6.5,2.1504568530533e-06,28995
1,3,3,3,1,3,1,2,2,2,6.5,3.14997795897154e-06,28996
2,3,3,3,1,3,1,2,2,2,7.5,2.1504568530533e-06,28997
3,3,3,3,1,3,1,2,2,2,11.5,9.99521105918246e-07,28998
1,1,1,1,2,3,1,2,2,2,-0.5,6.73096559582247e-05,28999
2,1,1,1,2,3,1,2,2,2,-2.5,4.59515948420424e-05,29000
3,1,1,1,2,3,1,2,2,2,-1.5,2.13580611161823e-05,29001
1,2,1,1,2,3,1,2,2,2,-1.5,4.59515948420424e-05,29002
2,2,1,1,2,3,1,2,2,2,2.5,3.1370670945603e-05,29003
3,2,1,1,2,3,1,2,2,2,0.5,1.45809238964393e-05,29004
1,3,1,1,2,3,1,2,2,2,0.5,2.13580611161823e-05,29005
2,3,1,1,2,3,1,2,2,2,1.5,1.45809238964393e-05,29006
3,3,1,1,2,3,1,2,2,2,5.5,6.77713721974296e-06,29007
1,1,2,1,2,3,1,2,2,2,3.5,4.59515948420424e-05,29008
2,1,2,1,2,3,1,2,2,2,1.5,3.1370670945603e-05,29009
3,1,2,1,2,3,1,2,2,2,2.5,1.45809238964393e-05,29010
1,2,2,1,2,3,1,2,2,2,2.5,3.1370670945603e-05,29011
2,2,2,1,2,3,1,2,2,2,6.5,2.14164274158534e-05,29012
3,2,2,1,2,3,1,2,2,2,4.5,9.95424352974966e-06,29013
1,3,2,1,2,3,1,2,2,2,4.5,1.45809238964393e-05,29014
2,3,2,1,2,3,1,2,2,2,5.5,9.95424352974966e-06,29015
3,3,2,1,2,3,1,2,2,2,9.5,4.62668036668967e-06,29016
1,1,3,1,2,3,1,2,2,2,6.5,2.13580611161823e-05,29017
2,1,3,1,2,3,1,2,2,2,4.5,1.45809238964393e-05,29018
3,1,3,1,2,3,1,2,2,2,5.5,6.77713721974296e-06,29019
1,2,3,1,2,3,1,2,2,2,5.5,1.45809238964393e-05,29020
2,2,3,1,2,3,1,2,2,2,9.5,9.95424352974966e-06,29021
3,2,3,1,2,3,1,2,2,2,7.5,4.62668036668967e-06,29022
1,3,3,1,2,3,1,2,2,2,7.5,6.77713721974296e-06,29023
2,3,3,1,2,3,1,2,2,2,8.5,4.62668036668967e-06,29024
3,3,3,1,2,3,1,2,2,2,12.5,2.1504568530533e-06,29025
1,1,1,2,2,3,1,2,2,2,-0.5,4.59515948420424e-05,29026
2,1,1,2,2,3,1,2,2,2,-2.5,3.1370670945603e-05,29027
3,1,1,2,2,3,1,2,2,2,-1.5,1.45809238964393e-05,29028
1,2,1,2,2,3,1,2,2,2,-1.5,3.1370670945603e-05,29029
2,2,1,2,2,3,1,2,2,2,2.5,2.14164274158534e-05,29030
3,2,1,2,2,3,1,2,2,2,0.5,9.95424352974966e-06,29031
1,3,1,2,2,3,1,2,2,2,0.5,1.45809238964393e-05,29032
2,3,1,2,2,3,1,2,2,2,1.5,9.95424352974966e-06,29033
3,3,1,2,2,3,1,2,2,2,5.5,4.62668036668967e-06,29034
1,1,2,2,2,3,1,2,2,2,1.5,3.1370670945603e-05,29035
2,1,2,2,2,3,1,2,2,2,-0.5,2.14164274158534e-05,29036
3,1,2,2,2,3,1,2,2,2,0.5,9.95424352974966e-06,29037
1,2,2,2,2,3,1,2,2,2,0.5,2.14164274158534e-05,29038
2,2,2,2,2,3,1,2,2,2,4.5,1.46207699559197e-05,29039
3,2,2,2,2,3,1,2,2,2,2.5,6.79565745993367e-06,29040
1,3,2,2,2,3,1,2,2,2,2.5,9.95424352974966e-06,29041
2,3,2,2,2,3,1,2,2,2,3.5,6.79565745993367e-06,29042
3,3,2,2,2,3,1,2,2,2,7.5,3.15858606981599e-06,29043
1,1,3,2,2,3,1,2,2,2,5.5,1.45809238964393e-05,29044
2,1,3,2,2,3,1,2,2,2,3.5,9.95424352974966e-06,29045
3,1,3,2,2,3,1,2,2,2,4.5,4.62668036668967e-06,29046
1,2,3,2,2,3,1,2,2,2,4.5,9.95424352974966e-06,29047
2,2,3,2,2,3,1,2,2,2,8.5,6.79565745993367e-06,29048
3,2,3,2,2,3,1,2,2,2,6.5,3.15858606981599e-06,29049
1,3,3,2,2,3,1,2,2,2,6.5,4.62668036668967e-06,29050
2,3,3,2,2,3,1,2,2,2,7.5,3.15858606981599e-06,29051
3,3,3,2,2,3,1,2,2,2,11.5,1.46809429687367e-06,29052
1,1,1,3,2,3,1,2,2,2,-1.5,2.13580611161823e-05,29053
2,1,1,3,2,3,1,2,2,2,-3.5,1.45809238964393e-05,29054
3,1,1,3,2,3,1,2,2,2,-2.5,6.77713721974296e-06,29055
1,2,1,3,2,3,1,2,2,2,-2.5,1.45809238964393e-05,29056
2,2,1,3,2,3,1,2,2,2,1.5,9.95424352974966e-06,29057
3,2,1,3,2,3,1,2,2,2,-0.5,4.62668036668967e-06,29058
1,3,1,3,2,3,1,2,2,2,-0.5,6.77713721974296e-06,29059
2,3,1,3,2,3,1,2,2,2,0.5,4.62668036668967e-06,29060
3,3,1,3,2,3,1,2,2,2,4.5,2.1504568530533e-06,29061
1,1,2,3,2,3,1,2,2,2,1.5,1.45809238964393e-05,29062
2,1,2,3,2,3,1,2,2,2,-0.5,9.95424352974966e-06,29063
3,1,2,3,2,3,1,2,2,2,0.5,4.62668036668967e-06,29064
1,2,2,3,2,3,1,2,2,2,0.5,9.95424352974966e-06,29065
2,2,2,3,2,3,1,2,2,2,4.5,6.79565745993367e-06,29066
3,2,2,3,2,3,1,2,2,2,2.5,3.15858606981599e-06,29067
1,3,2,3,2,3,1,2,2,2,2.5,4.62668036668967e-06,29068
2,3,2,3,2,3,1,2,2,2,3.5,3.15858606981599e-06,29069
3,3,2,3,2,3,1,2,2,2,7.5,1.46809429687367e-06,29070
1,1,3,3,2,3,1,2,2,2,3.5,6.77713721974296e-06,29071
2,1,3,3,2,3,1,2,2,2,1.5,4.62668036668967e-06,29072
3,1,3,3,2,3,1,2,2,2,2.5,2.1504568530533e-06,29073
1,2,3,3,2,3,1,2,2,2,2.5,4.62668036668967e-06,29074
2,2,3,3,2,3,1,2,2,2,6.5,3.15858606981599e-06,29075
3,2,3,3,2,3,1,2,2,2,4.5,1.46809429687367e-06,29076
1,3,3,3,2,3,1,2,2,2,4.5,2.1504568530533e-06,29077
2,3,3,3,2,3,1,2,2,2,5.5,1.46809429687367e-06,29078
3,3,3,3,2,3,1,2,2,2,9.5,6.82362556179626e-07,29079
1,1,1,1,3,3,1,2,2,2,0,3.12851762948968e-05,29080
2,1,1,1,3,3,1,2,2,2,-2,2.13580611161823e-05,29081
3,1,1,1,3,3,1,2,2,2,-1,9.92711517871451e-06,29082
1,2,1,1,3,3,1,2,2,2,-1,2.13580611161823e-05,29083
2,2,1,1,3,3,1,2,2,2,3,1.45809238964393e-05,29084
3,2,1,1,3,3,1,2,2,2,1,6.77713721974296e-06,29085
1,3,1,1,3,3,1,2,2,2,1,9.92711517871451e-06,29086
2,3,1,1,3,3,1,2,2,2,2,6.77713721974296e-06,29087
3,3,1,1,3,3,1,2,2,2,6,3.14997795897154e-06,29088
1,1,2,1,3,3,1,2,2,2,4,2.13580611161823e-05,29089
2,1,2,1,3,3,1,2,2,2,2,1.45809238964393e-05,29090
3,1,2,1,3,3,1,2,2,2,3,6.77713721974296e-06,29091
1,2,2,1,3,3,1,2,2,2,3,1.45809238964393e-05,29092
2,2,2,1,3,3,1,2,2,2,7,9.95424352974966e-06,29093
3,2,2,1,3,3,1,2,2,2,5,4.62668036668967e-06,29094
1,3,2,1,3,3,1,2,2,2,5,6.77713721974296e-06,29095
2,3,2,1,3,3,1,2,2,2,6,4.62668036668967e-06,29096
3,3,2,1,3,3,1,2,2,2,10,2.1504568530533e-06,29097
1,1,3,1,3,3,1,2,2,2,7,9.92711517871451e-06,29098
2,1,3,1,3,3,1,2,2,2,5,6.77713721974296e-06,29099
3,1,3,1,3,3,1,2,2,2,6,3.14997795897154e-06,29100
1,2,3,1,3,3,1,2,2,2,6,6.77713721974296e-06,29101
2,2,3,1,3,3,1,2,2,2,10,4.62668036668967e-06,29102
3,2,3,1,3,3,1,2,2,2,8,2.1504568530533e-06,29103
1,3,3,1,3,3,1,2,2,2,8,3.14997795897154e-06,29104
2,3,3,1,3,3,1,2,2,2,9,2.1504568530533e-06,29105
3,3,3,1,3,3,1,2,2,2,13,9.99521105918246e-07,29106
1,1,1,2,3,3,1,2,2,2,0,2.13580611161823e-05,29107
2,1,1,2,3,3,1,2,2,2,-2,1.45809238964393e-05,29108
3,1,1,2,3,3,1,2,2,2,-1,6.77713721974296e-06,29109
1,2,1,2,3,3,1,2,2,2,-1,1.45809238964393e-05,29110
2,2,1,2,3,3,1,2,2,2,3,9.95424352974966e-06,29111
3,2,1,2,3,3,1,2,2,2,1,4.62668036668967e-06,29112
1,3,1,2,3,3,1,2,2,2,1,6.77713721974296e-06,29113
2,3,1,2,3,3,1,2,2,2,2,4.62668036668967e-06,29114
3,3,1,2,3,3,1,2,2,2,6,2.1504568530533e-06,29115
1,1,2,2,3,3,1,2,2,2,2,1.45809238964393e-05,29116
2,1,2,2,3,3,1,2,2,2,0,9.95424352974966e-06,29117
3,1,2,2,3,3,1,2,2,2,1,4.62668036668967e-06,29118
1,2,2,2,3,3,1,2,2,2,1,9.95424352974966e-06,29119
2,2,2,2,3,3,1,2,2,2,5,6.79565745993367e-06,29120
3,2,2,2,3,3,1,2,2,2,3,3.15858606981599e-06,29121
1,3,2,2,3,3,1,2,2,2,3,4.62668036668967e-06,29122
2,3,2,2,3,3,1,2,2,2,4,3.15858606981599e-06,29123
3,3,2,2,3,3,1,2,2,2,8,1.46809429687367e-06,29124
1,1,3,2,3,3,1,2,2,2,6,6.77713721974296e-06,29125
2,1,3,2,3,3,1,2,2,2,4,4.62668036668967e-06,29126
3,1,3,2,3,3,1,2,2,2,5,2.1504568530533e-06,29127
1,2,3,2,3,3,1,2,2,2,5,4.62668036668967e-06,29128
2,2,3,2,3,3,1,2,2,2,9,3.15858606981599e-06,29129
3,2,3,2,3,3,1,2,2,2,7,1.46809429687367e-06,29130
1,3,3,2,3,3,1,2,2,2,7,2.1504568530533e-06,29131
2,3,3,2,3,3,1,2,2,2,8,1.46809429687367e-06,29132
3,3,3,2,3,3,1,2,2,2,12,6.82362556179626e-07,29133
1,1,1,3,3,3,1,2,2,2,-1,9.92711517871451e-06,29134
2,1,1,3,3,3,1,2,2,2,-3,6.77713721974296e-06,29135
3,1,1,3,3,3,1,2,2,2,-2,3.14997795897154e-06,29136
1,2,1,3,3,3,1,2,2,2,-2,6.77713721974296e-06,29137
2,2,1,3,3,3,1,2,2,2,2,4.62668036668967e-06,29138
3,2,1,3,3,3,1,2,2,2,0,2.1504568530533e-06,29139
1,3,1,3,3,3,1,2,2,2,0,3.14997795897154e-06,29140
2,3,1,3,3,3,1,2,2,2,1,2.1504568530533e-06,29141
3,3,1,3,3,3,1,2,2,2,5,9.99521105918246e-07,29142
1,1,2,3,3,3,1,2,2,2,2,6.77713721974296e-06,29143
2,1,2,3,3,3,1,2,2,2,0,4.62668036668967e-06,29144
3,1,2,3,3,3,1,2,2,2,1,2.1504568530533e-06,29145
1,2,2,3,3,3,1,2,2,2,1,4.62668036668967e-06,29146
2,2,2,3,3,3,1,2,2,2,5,3.15858606981599e-06,29147
3,2,2,3,3,3,1,2,2,2,3,1.46809429687367e-06,29148
1,3,2,3,3,3,1,2,2,2,3,2.1504568530533e-06,29149
2,3,2,3,3,3,1,2,2,2,4,1.46809429687367e-06,29150
3,3,2,3,3,3,1,2,2,2,8,6.82362556179626e-07,29151
1,1,3,3,3,3,1,2,2,2,4,3.14997795897154e-06,29152
2,1,3,3,3,3,1,2,2,2,2,2.1504568530533e-06,29153
3,1,3,3,3,3,1,2,2,2,3,9.99521105918246e-07,29154
1,2,3,3,3,3,1,2,2,2,3,2.1504568530533e-06,29155
2,2,3,3,3,3,1,2,2,2,7,1.46809429687367e-06,29156
3,2,3,3,3,3,1,2,2,2,5,6.82362556179626e-07,29157
1,3,3,3,3,3,1,2,2,2,5,9.99521105918246e-07,29158
2,3,3,3,3,3,1,2,2,2,6,6.82362556179626e-07,29159
3,3,3,3,3,3,1,2,2,2,10,3.1715854973862e-07,29160
1,1,1,1,1,1,2,2,2,2,14,0.000212125518349692,29161
2,1,1,1,1,1,2,2,2,2,12,0.000144815862391467,29162
3,1,1,1,1,1,2,2,2,2,13,6.73096559582247e-05,29163
1,2,1,1,1,1,2,2,2,2,13,0.000144815862391467,29164
2,2,1,1,1,1,2,2,2,2,17,9.88642675494249e-05,29165
3,2,1,1,1,1,2,2,2,2,15,4.59515948420424e-05,29166
1,3,1,1,1,1,2,2,2,2,15,6.73096559582247e-05,29167
2,3,1,1,1,1,2,2,2,2,16,4.59515948420424e-05,29168
3,3,1,1,1,1,2,2,2,2,20,2.13580611161823e-05,29169
1,1,2,1,1,1,2,2,2,2,18,0.000144815862391467,29170
2,1,2,1,1,1,2,2,2,2,16,9.88642675494249e-05,29171
3,1,2,1,1,1,2,2,2,2,17,4.59515948420424e-05,29172
1,2,2,1,1,1,2,2,2,2,17,9.88642675494249e-05,29173
2,2,2,1,1,1,2,2,2,2,21,6.74935966038219e-05,29174
3,2,2,1,1,1,2,2,2,2,19,3.1370670945603e-05,29175
1,3,2,1,1,1,2,2,2,2,19,4.59515948420424e-05,29176
2,3,2,1,1,1,2,2,2,2,20,3.1370670945603e-05,29177
3,3,2,1,1,1,2,2,2,2,24,1.45809238964393e-05,29178
1,1,3,1,1,1,2,2,2,2,21,6.73096559582247e-05,29179
2,1,3,1,1,1,2,2,2,2,19,4.59515948420424e-05,29180
3,1,3,1,1,1,2,2,2,2,20,2.13580611161823e-05,29181
1,2,3,1,1,1,2,2,2,2,20,4.59515948420424e-05,29182
