rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
treeSHAP,0.122685218383955,0.185302625673535,0.619986891521899,0.309324911859796,0.138932639891659,0.178732630339858,0.19023335123823,0.169299540489916,0.111151763801921,0.137285671692122,0.143205191182142,0.132687748384031,,,,,,,0.00900000002002344,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.36,1,0.1,2000,100,1,1000,1236,cvHeU,2018-12-26T04:14:31.926398Z
empirical_sigma.01,0.0542473745253277,0.0654614073434919,0.0683791816491153,0.0626959878393116,0.0601026655895041,0.0663420185609859,0.0725446854176588,0.0663297898560496,0.06115176311711,0.063339949904662,0.0624356597479841,0.0623148874922724,0.1,0.1,0.1,0.1,0.1,0.1,4.34400000001187,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1236,Y29YB,2018-12-26T05:06:34.177287Z
empirical_AIC_each_k,0.0373955296489586,0.0566403531626823,0.0476653075330578,0.0472337301148995,0.0411948856803221,0.0591150184509118,0.048152588999413,0.0494874977102156,0.037495025352635,0.041836667628033,0.0380289095331296,0.0397298417761675,0.312495721170359,0.312495721170359,0.312495721170359,0.236063312015286,0.236063312015286,0.236063312015286,1347.79300000001,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1236,Y29YB,2018-12-26T05:06:34.177287Z
empirical_AIC_full,0.0386657932097311,0.0595185621558708,0.0474344778405735,0.0485396110687251,0.0423635919855118,0.0611274941441824,0.0474954580211229,0.0503288480502724,0.0388702769157206,0.0434895939756152,0.0375998197346325,0.0407123604606219,0.313473406788164,0.348463750563167,0.276869366535143,0.246501699667898,0.217108434010244,0.252398231681464,1366.503,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1236,Y29YB,2018-12-26T05:06:34.177287Z
empirical_independence,0.19235085603029,0.218507508821469,0.19076996033731,0.200542775063023,0.222059553121216,0.231650325327528,0.220820876634705,0.224843585027816,0.151856705021632,0.178178155788242,0.161130343415129,0.16360636475882,Inf,Inf,Inf,Inf,Inf,Inf,4.30900000000838,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1236,Y29YB,2018-12-26T05:06:34.177287Z
Gaussian,0.0220028662714861,0.0242756522266132,0.0171233620362976,0.0211339601781323,0.0239667347774696,0.0243281248107633,0.0180037183315237,0.0220995259732522,0.0196625249758824,0.0202616008660454,0.0142558048384829,0.018430020752047,,,,,,,4.15599999998813,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1236,Y29YB,2018-12-26T05:06:34.177287Z
copula,0.0220235850710698,0.0251434214454431,0.0218726248885316,0.0230132104683482,0.0243356114946882,0.0246900223504992,0.0232136435342102,0.0240797591264659,0.0222417530527563,0.0205114562823989,0.0165484844823181,0.0198536713590798,,,,,,,8.7160000000149,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1236,Y29YB,2018-12-26T05:06:34.177287Z
treeSHAP,0.143622539479273,0.221807076960996,0.191667164482924,0.185698926974398,0.156748218866952,0.20079212961409,0.21423056305746,0.190590303846168,0.123421528038695,0.163939017389713,0.161933393421638,0.152412277244883,,,,,,,0.00899999999091961,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.4,1,0.1,2000,100,1,1000,1236,Y29YB,2018-12-26T05:06:34.177287Z
empirical_sigma.01,0.0559067904653779,0.0653567404850147,0.0714011919367608,0.0642215742957178,0.0618502833781411,0.0654159368490837,0.0719285775289743,0.066398265918733,0.0685201587055029,0.0630937070388082,0.0632579039717675,0.0649230313257465,0.1,0.1,0.1,0.1,0.1,0.1,4.15399999998044,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1236,5LIcT,2018-12-26T05:54:54.698918Z
empirical_AIC_each_k,0.0374959345066298,0.0553673853183069,0.0483434113920636,0.0470689104056668,0.0412989043124138,0.058567967839963,0.0479805563543588,0.0492824761689119,0.0373976136976446,0.0412168968963425,0.0374828188447955,0.0392615993591479,0.296933415472669,0.296933415472669,0.296933415472669,0.231064964214229,0.231064964214229,0.231064964214229,1219.125,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1236,5LIcT,2018-12-26T05:54:54.698918Z
empirical_AIC_full,0.0384594605842384,0.0585584764792861,0.048103179535114,0.0483737055328795,0.0423244034211406,0.0608963032984993,0.0472024457845805,0.0501410508347401,0.0384381098085616,0.0419730984837059,0.0380249597586969,0.0401655704163795,0.304260870609322,0.335404981771284,0.255595503891937,0.24275474994727,0.214249372681325,0.244724074825269,1365.62300000002,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1236,5LIcT,2018-12-26T05:54:54.698918Z
empirical_independence,0.208488367306511,0.233240196932628,0.212075002160182,0.217934522133107,0.238764045331815,0.244734549216844,0.233505167876329,0.239001254141663,0.166999324975235,0.182398505907977,0.16844825212663,0.172237497439474,Inf,Inf,Inf,Inf,Inf,Inf,4.33299999998417,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1236,5LIcT,2018-12-26T05:54:54.698918Z
Gaussian,0.0223104712237202,0.0248147516608132,0.0170717044468676,0.0213989757771337,0.023796704618243,0.025028557403378,0.0173710656390858,0.0220654425535689,0.0188083381077255,0.0197518220983849,0.014381063753979,0.0180579753390983,,,,,,,4.06099999998696,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1236,5LIcT,2018-12-26T05:54:54.698918Z
copula,0.0210513851647204,0.0246849143660058,0.022867847132227,0.022868048887651,0.0225476557711602,0.0240421484913991,0.0217107303922494,0.0227668448849362,0.022561032217307,0.0202103267848457,0.0173281606432004,0.0201028727989761,,,,,,,8.74700000000303,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1236,5LIcT,2018-12-26T05:54:54.698918Z
treeSHAP,0.186820293823186,0.1928179181448,0.209522551843209,0.196386921270398,0.18024700654903,0.189664922455918,0.223620139432157,0.197844022812368,0.140281847061027,0.138875348101012,0.174508348939766,0.152751025262423,,,,,,,0.00699999998323619,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.44,1,0.1,2000,100,1,1000,1236,5LIcT,2018-12-26T05:54:54.698918Z
empirical_sigma.01,0.0563587020272274,0.0676104223640561,0.0702123933075176,0.064727172566267,0.0620315852006903,0.0650677150662888,0.0735303548107086,0.0668765516925626,0.0781597060832081,0.066714022839373,0.062219455101026,0.0692957168722832,0.1,0.1,0.1,0.1,0.1,0.1,4.37400000001071,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1236,7EGvP,2018-12-26T06:41:02.472298Z
empirical_AIC_each_k,0.0341023794398714,0.0533275104824477,0.0446471460864859,0.0440256786696017,0.0381558115076011,0.0549285110192671,0.0483414306824256,0.0471419177364313,0.0368520035137095,0.0447774178191034,0.0399541092697725,0.0411077544251928,0.289763085616618,0.289763085616618,0.289763085616618,0.218810911573391,0.218810911573391,0.218810911573391,1151.70200000002,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1236,7EGvP,2018-12-26T06:41:02.472298Z
empirical_AIC_full,0.0342613398165252,0.0547719592576437,0.0436901150333493,0.0442411380358394,0.038082033267519,0.0560972727640882,0.0474356270656882,0.0472049776990984,0.0368226363722231,0.0449320164183023,0.0401986915133687,0.0413127981477221,0.283967561758836,0.323309270426669,0.26377249657634,0.226194481427664,0.205021346931177,0.231586850669274,1220.08299999998,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1236,7EGvP,2018-12-26T06:41:02.472298Z
empirical_independence,0.218991051484156,0.256945373201897,0.211601732313574,0.229179385666542,0.255131679034593,0.263659067231188,0.245623807287257,0.254804851184346,0.18174773148017,0.205379959081692,0.174538729686789,0.187201677807455,Inf,Inf,Inf,Inf,Inf,Inf,4.51700000002165,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1236,7EGvP,2018-12-26T06:41:02.472298Z
Gaussian,0.0214188247858272,0.0250983190849649,0.0170259421485449,0.0211810286731123,0.0232630717578395,0.0257031910688098,0.0182226000471992,0.0223962876246162,0.0181335713689888,0.0203233639166809,0.0148939792366248,0.0181333390975499,,,,,,,4.15399999998044,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1236,7EGvP,2018-12-26T06:41:02.472298Z
copula,0.0204400934169557,0.0253958000654371,0.0195768979232837,0.0218042638018922,0.0219378579810249,0.0250020523806415,0.0202845550043739,0.0224081551220134,0.0193814554349316,0.0206636563784153,0.0157103292815773,0.0187431744198681,,,,,,,8.32099999999628,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1236,7EGvP,2018-12-26T06:41:02.472298Z
treeSHAP,0.19615467830165,0.210435603146101,0.211387463854577,0.205992581767443,0.189862934523788,0.202274522463212,0.236788871463986,0.209642109483662,0.144923185518238,0.156892400448352,0.183416495548323,0.16321335728264,,,,,,,0.010999999998603,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.48,1,0.1,2000,100,1,1000,1236,7EGvP,2018-12-26T06:41:02.472298Z
empirical_sigma.01,0.0500020224903438,0.0572700567551188,0.173282109022354,0.0935180627559388,0.0580157672552484,0.0655598321700142,0.0717098363626231,0.0650951452626286,0.082227091303446,0.075309543964674,0.0608409360544897,0.073305118308704,0.1,0.1,0.1,0.1,0.1,0.1,4.3289999999979,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1236,smAiA,2018-12-26T07:23:40.340537Z
empirical_AIC_each_k,0.0302371605948365,0.0454832757825338,0.178138060861923,0.0846194990797646,0.0347939386896417,0.0543413949121611,0.0472903456577086,0.0454752264198371,0.0311384359669876,0.0440843294950323,0.0414554877196577,0.0399885660710538,0.279989675847075,0.279989675847075,0.279989675847075,0.211912682618927,0.211912682618927,0.211912682618927,1100.473,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1236,smAiA,2018-12-26T07:23:40.340537Z
empirical_AIC_full,0.0303790730613966,0.0463744511431043,0.192141787343225,0.0896317705159086,0.0346302564871732,0.0555293526999672,0.047228385140037,0.0457959981090592,0.0305195608336694,0.043986328363524,0.0414153433191147,0.0398874685285972,0.273147592609271,0.315891115991009,0.252877223632251,0.217128156337663,0.200825170203582,0.219186276595769,1169.43600000002,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1236,smAiA,2018-12-26T07:23:40.340537Z
empirical_independence,0.2124433038446,0.238686699794727,0.404719108941199,0.285283037526842,0.253261867464747,0.270216734657645,0.256821144089091,0.260099915403828,0.178657992873387,0.204244949271002,0.183358356791381,0.188589443086869,Inf,Inf,Inf,Inf,Inf,Inf,4.42299999998068,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1236,smAiA,2018-12-26T07:23:40.340537Z
Gaussian,0.0211792793018963,0.0226453822820851,0.0289378171275099,0.0242541595704971,0.0234248976494969,0.0247181209452255,0.0178190653860796,0.021987361326934,0.0179015279651061,0.0205705952088887,0.0143874238859102,0.0179929769470807,,,,,,,4.0789999999979,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1236,smAiA,2018-12-26T07:23:40.340537Z
copula,0.0212274599547193,0.0231510871452649,0.0416183781267538,0.028665641742246,0.0231337931703225,0.0254589375231552,0.0205870058673765,0.0230599121869514,0.0208135602836056,0.0209265116720102,0.0158645012419194,0.0193839361560879,,,,,,,8.25800000000163,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1236,smAiA,2018-12-26T07:23:40.340537Z
treeSHAP,0.180100987244177,0.197292283979872,0.612376913388225,0.329923394870758,0.180190635107478,0.200652098995415,0.251445336555661,0.210762690219518,0.140345345794356,0.156199152151428,0.190480338844013,0.165872503642883,,,,,,,0.00800000000162982,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.52,1,0.1,2000,100,1,1000,1236,smAiA,2018-12-26T07:23:40.340537Z
empirical_sigma.01,0.0540618667160228,0.0601331713027789,0.145378640811782,0.0865245596101946,0.0586123888097605,0.0636939388924735,0.0765884052635303,0.0662982443219214,0.0939987145695468,0.0603903781345318,0.0746217224714481,0.0776803935583937,0.1,0.1,0.1,0.1,0.1,0.1,4.31100000001607,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1236,yxPxh,2018-12-26T08:04:35.425487Z
empirical_AIC_each_k,0.0315588939716001,0.0492092003914092,0.0452581712719015,0.042008755211637,0.0360690977775606,0.0544826967453019,0.0473892099224819,0.0459803348151148,0.0353813349568829,0.0491482380331354,0.0376588929707687,0.0417318734330843,0.26860484161298,0.26860484161298,0.26860484161298,0.205305841389722,0.205305841389722,0.205305841389722,1143.28099999999,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1236,yxPxh,2018-12-26T08:04:35.425487Z
empirical_AIC_full,0.0327258014127768,0.0502308750632108,0.0449131511851282,0.0426232758870386,0.0367718429990494,0.055247186608901,0.0465649235765013,0.0461946510614839,0.0357845720895563,0.049785543397657,0.0370028994272432,0.0418946832357565,0.247428704859713,0.302121352742036,0.249386946605275,0.214558057532761,0.194179497261426,0.2117218696967,1106.41099999999,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1236,yxPxh,2018-12-26T08:04:35.425487Z
empirical_independence,0.219829217931424,0.23646118820791,0.240044881721378,0.232111762620238,0.26285377066796,0.270790576010598,0.266282393633655,0.266642246770738,0.187434320174426,0.201556425060789,0.191142909492522,0.19284960184467,Inf,Inf,Inf,Inf,Inf,Inf,4.44599999999627,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1236,yxPxh,2018-12-26T08:04:35.425487Z
Gaussian,0.0208057061989161,0.0222613083433729,0.0217213009900373,0.0215961051774421,0.0228306199279457,0.0240198563525094,0.0183468520780954,0.0217324427861835,0.0166558367691326,0.0192364643237922,0.0138454474666952,0.0168473751047097,,,,,,,4.2270000000135,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1236,yxPxh,2018-12-26T08:04:35.425487Z
copula,0.0216310766883675,0.0241893649138137,0.0227798161201707,0.0228667525741173,0.0233559733280575,0.0261050251592466,0.0214903444145304,0.0236504476339448,0.0212982033743493,0.0211896458725568,0.0165859153361635,0.0198380380806055,,,,,,,8.96700000000419,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1236,yxPxh,2018-12-26T08:04:35.425487Z
treeSHAP,0.276212119421182,0.199816235105847,0.287507538202885,0.254511964243304,0.264337941688949,0.228315304943473,0.263827584508818,0.25216027704708,0.197213661203104,0.161258836261248,0.202708786502162,0.188091641287252,,,,,,,0.014999999984866,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.56,1,0.1,2000,100,1,1000,1236,yxPxh,2018-12-26T08:04:35.425487Z
empirical_sigma.01,0.0626485094558426,0.0530469435858104,0.081737739466649,0.065811064169434,0.0576319233136113,0.0564037998282859,0.0754975209105952,0.0631777480174975,0.0896003836544234,0.0612114382802463,0.0842681667133243,0.0795384895993262,0.1,0.1,0.1,0.1,0.1,0.1,4.41600000002654,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1236,NMqg8,2018-12-26T08:45:04.946169Z
empirical_AIC_each_k,0.0339673179106805,0.0466986905858524,0.0503131439042121,0.043659717466915,0.0363633549144189,0.052750770783261,0.0515644673433408,0.0468928643470069,0.0355720364394659,0.0543344465597415,0.04372486673109,0.0456655746710719,0.256049620128443,0.256049620128443,0.256049620128443,0.19674859018894,0.19674859018894,0.19674859018894,1160.55399999997,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1236,NMqg8,2018-12-26T08:45:04.946169Z
empirical_AIC_full,0.0368607223639415,0.0479926547347484,0.0483701538270095,0.0444078436418998,0.0376289928955684,0.0536259316658899,0.0507472153158462,0.0473340466257682,0.0396418230076777,0.0550895815188236,0.0415973766314654,0.0463328682464279,0.225411239967923,0.28826170486708,0.246210792443059,0.203639663311458,0.184073288108834,0.205199077610515,1118.372,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1236,NMqg8,2018-12-26T08:45:04.946169Z
empirical_independence,0.240132036024182,0.244816510866503,0.245704670441276,0.243551072443987,0.280914114406664,0.283212276673009,0.278508207118128,0.280878199399267,0.194039729243031,0.209386996529432,0.207640084165456,0.203130774975202,Inf,Inf,Inf,Inf,Inf,Inf,4.38200000001234,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1236,NMqg8,2018-12-26T08:45:04.946169Z
Gaussian,0.0232708164788588,0.0242922268553867,0.0208502942543914,0.022804445862879,0.0240035265132995,0.0262080953002579,0.0199579699814163,0.0233898639316579,0.0180410698091192,0.020608006531145,0.0155949500939918,0.0183202264207476,,,,,,,4.10899999999674,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1236,NMqg8,2018-12-26T08:45:04.946169Z
copula,0.0231162327637442,0.0228312569919485,0.0236450093332209,0.0231974996963045,0.0232859329734622,0.0246365309153155,0.023042461984265,0.0236549752910142,0.0205514726082299,0.0197909531453831,0.0178802204885869,0.0193876532301666,,,,,,,8.54399999999441,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1236,NMqg8,2018-12-26T08:45:04.946169Z
treeSHAP,0.300028377810701,0.207844055203381,0.243665029005792,0.250512487339958,0.278480196766819,0.237639618371762,0.283488654829071,0.266536156655884,0.210154242609916,0.167444228151995,0.213528239278242,0.198559843778947,,,,,,,0.0059999999939464,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.6,1,0.1,2000,100,1,1000,1236,NMqg8,2018-12-26T08:45:04.946169Z
empirical_sigma.01,0.0430697546724343,0.0561341811656148,0.0922377991531778,0.0638139116637423,0.0473129381647544,0.0603707460984281,0.0688896415216339,0.0588577752616055,0.046495847658394,0.0664955939315614,0.0677406966096085,0.0614670622446532,0.1,0.1,0.1,0.1,0.1,0.1,4.53100000001723,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.64,1,0.1,2000,100,1,1000,1236,0I0El,2018-12-26T09:26:10.818070Z
empirical_AIC_each_k,0.0285239832315293,0.0442359025897184,0.0498239379884145,0.0408612746032207,0.0325759866566595,0.0486593457127865,0.04704286427993,0.0427593988831253,0.0331747774733601,0.0506527792057652,0.0457158053874447,0.0442533828014877,0.247804736433531,0.247804736433531,0.247804736433531,0.191428575806873,0.191428575806873,0.191428575806873,1158.954,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.64,1,0.1,2000,100,1,1000,1236,0I0El,2018-12-26T09:26:10.818070Z
