n_vars,n_test,n_train,correlation,model,n_batches,n_samples,n_cores,computer_name,approach,time
10,20,10000,0.5,xgboost,2,1000,16,Linuxjullum,copula,212.790999999997
5,5,1000,0.5,xgboost,4,1000,16,Linuxjullum,copula,5.48099999999977
7,5,1000,0.5,xgboost,4,1000,16,Linuxjullum,copula,7.22799999999916
10,5,1000,0.5,xgboost,4,1000,16,Linuxjullum,copula,28.6290000000008
5,20,1000,0.5,xgboost,4,1000,16,Linuxjullum,copula,6.76199999999881
7,20,1000,0.5,xgboost,4,1000,16,Linuxjullum,copula,13.3849999999984
10,20,1000,0.5,xgboost,4,1000,16,Linuxjullum,copula,94.0479999999989
5,5,10000,0.5,xgboost,4,1000,16,Linuxjullum,copula,5.67399999999907
7,5,10000,0.5,xgboost,4,1000,16,Linuxjullum,copula,8.38199999999779
10,5,10000,0.5,xgboost,4,1000,16,Linuxjullum,copula,35.8029999999999
5,20,10000,0.5,xgboost,4,1000,16,Linuxjullum,copula,7.53799999999683
7,20,10000,0.5,xgboost,4,1000,16,Linuxjullum,copula,16.2280000000028
10,20,10000,0.5,xgboost,4,1000,16,Linuxjullum,copula,117.406999999999
5,5,1000,0.5,xgboost,6,1000,16,Linuxjullum,copula,7.41799999999785
7,5,1000,0.5,xgboost,6,1000,16,Linuxjullum,copula,8.80100000000311
10,5,1000,0.5,xgboost,6,1000,16,Linuxjullum,copula,25.2239999999983
5,20,1000,0.5,xgboost,6,1000,16,Linuxjullum,copula,8.02499999999782
7,20,1000,0.5,xgboost,6,1000,16,Linuxjullum,copula,13.3029999999999
10,20,1000,0.5,xgboost,6,1000,16,Linuxjullum,copula,76.4259999999995
5,5,10000,0.5,xgboost,6,1000,16,Linuxjullum,copula,7.49099999999817
7,5,10000,0.5,xgboost,6,1000,16,Linuxjullum,copula,9.21999999999753
10,5,10000,0.5,xgboost,6,1000,16,Linuxjullum,copula,32.7669999999998
5,20,10000,0.5,xgboost,6,1000,16,Linuxjullum,copula,8.86100000000079
7,20,10000,0.5,xgboost,6,1000,16,Linuxjullum,copula,15.5369999999966
10,20,10000,0.5,xgboost,6,1000,16,Linuxjullum,copula,96.4830000000002
7,5,1000,0.5,xgboost,8,1000,16,Linuxjullum,copula,10.2209999999977
10,5,1000,0.5,xgboost,8,1000,16,Linuxjullum,copula,25.1209999999992
7,20,1000,0.5,xgboost,8,1000,16,Linuxjullum,copula,14.2779999999984
10,20,1000,0.5,xgboost,8,1000,16,Linuxjullum,copula,69.0480000000025
7,5,10000,0.5,xgboost,8,1000,16,Linuxjullum,copula,11.143
10,5,10000,0.5,xgboost,8,1000,16,Linuxjullum,copula,30.0730000000003
7,20,10000,0.5,xgboost,8,1000,16,Linuxjullum,copula,16.0970000000016
10,20,10000,0.5,xgboost,8,1000,16,Linuxjullum,copula,88.3400000000002
7,5,1000,0.5,xgboost,10,1000,16,Linuxjullum,copula,12.1670000000013
10,5,1000,0.5,xgboost,10,1000,16,Linuxjullum,copula,25.5790000000015
7,20,1000,0.5,xgboost,10,1000,16,Linuxjullum,copula,15.2830000000031
10,20,1000,0.5,xgboost,10,1000,16,Linuxjullum,copula,65.9099999999999
7,5,10000,0.5,xgboost,10,1000,16,Linuxjullum,copula,12.7430000000022
10,5,10000,0.5,xgboost,10,1000,16,Linuxjullum,copula,30.2909999999974
7,20,10000,0.5,xgboost,10,1000,16,Linuxjullum,copula,17.4100000000035
10,20,10000,0.5,xgboost,10,1000,16,Linuxjullum,copula,82.0879999999997
7,5,1000,0.5,xgboost,15,1000,16,Linuxjullum,copula,17.2899999999972
10,5,1000,0.5,xgboost,15,1000,16,Linuxjullum,copula,27.6650000000009
7,20,1000,0.5,xgboost,15,1000,16,Linuxjullum,copula,20.1660000000011
10,20,1000,0.5,xgboost,15,1000,16,Linuxjullum,copula,67.8940000000002
7,5,10000,0.5,xgboost,15,1000,16,Linuxjullum,copula,17.6510000000017
10,5,10000,0.5,xgboost,15,1000,16,Linuxjullum,copula,31.7250000000022
7,20,10000,0.5,xgboost,15,1000,16,Linuxjullum,copula,20.7890000000007
10,20,10000,0.5,xgboost,15,1000,16,Linuxjullum,copula,84.3329999999987
7,5,1000,0.5,xgboost,20,1000,16,Linuxjullum,copula,18.5730000000003
10,5,1000,0.5,xgboost,20,1000,16,Linuxjullum,copula,31.7129999999997
7,20,1000,0.5,xgboost,20,1000,16,Linuxjullum,copula,22.4340000000011
10,20,1000,0.5,xgboost,20,1000,16,Linuxjullum,copula,76.0790000000015
7,5,10000,0.5,xgboost,20,1000,16,Linuxjullum,copula,19.3909999999996
10,5,10000,0.5,xgboost,20,1000,16,Linuxjullum,copula,36.3990000000013
7,20,10000,0.5,xgboost,20,1000,16,Linuxjullum,copula,23.0479999999989
10,20,10000,0.5,xgboost,20,1000,16,Linuxjullum,copula,96.3509999999988
7,5,1000,0.5,xgboost,25,1000,16,Linuxjullum,copula,18.3840000000018
10,5,1000,0.5,xgboost,25,1000,16,Linuxjullum,copula,29.1980000000003
7,20,1000,0.5,xgboost,25,1000,16,Linuxjullum,copula,21.3109999999979
10,20,1000,0.5,xgboost,25,1000,16,Linuxjullum,copula,69.9579999999987
7,5,10000,0.5,xgboost,25,1000,16,Linuxjullum,copula,18.7259999999988
10,5,10000,0.5,xgboost,25,1000,16,Linuxjullum,copula,34.0380000000005
7,20,10000,0.5,xgboost,25,1000,16,Linuxjullum,copula,22.5149999999994
10,20,10000,0.5,xgboost,25,1000,16,Linuxjullum,copula,87.5730000000003
7,5,1000,0.5,xgboost,30,1000,16,Linuxjullum,copula,18.3489999999983
10,5,1000,0.5,xgboost,30,1000,16,Linuxjullum,copula,29.0420000000013
7,20,1000,0.5,xgboost,30,1000,16,Linuxjullum,copula,21.1520000000019
10,20,1000,0.5,xgboost,30,1000,16,Linuxjullum,copula,68.612000000001
7,5,10000,0.5,xgboost,30,1000,16,Linuxjullum,copula,18.6640000000007
10,5,10000,0.5,xgboost,30,1000,16,Linuxjullum,copula,33.0730000000003
7,20,10000,0.5,xgboost,30,1000,16,Linuxjullum,copula,21.6180000000022
10,20,10000,0.5,xgboost,30,1000,16,Linuxjullum,copula,86.3999999999978
10,5,1000,0.5,xgboost,35,1000,16,Linuxjullum,copula,30.5200000000004
10,20,1000,0.5,xgboost,35,1000,16,Linuxjullum,copula,77.5200000000004
10,5,10000,0.5,xgboost,35,1000,16,Linuxjullum,copula,34.5800000000017
10,20,10000,0.5,xgboost,35,1000,16,Linuxjullum,copula,93.349000000002
10,5,1000,0.5,xgboost,40,1000,16,Linuxjullum,copula,29.2710000000006
10,20,1000,0.5,xgboost,40,1000,16,Linuxjullum,copula,71.5190000000002
10,5,10000,0.5,xgboost,40,1000,16,Linuxjullum,copula,33.7650000000031
10,20,10000,0.5,xgboost,40,1000,16,Linuxjullum,copula,87.6939999999995
10,5,1000,0.5,xgboost,45,1000,16,Linuxjullum,copula,28.6790000000001
10,20,1000,0.5,xgboost,45,1000,16,Linuxjullum,copula,69.8660000000018
10,5,10000,0.5,xgboost,45,1000,16,Linuxjullum,copula,34.3590000000004
10,20,10000,0.5,xgboost,45,1000,16,Linuxjullum,copula,87.6189999999988
10,5,1000,0.5,xgboost,50,1000,16,Linuxjullum,copula,29.5370000000003
10,20,1000,0.5,xgboost,50,1000,16,Linuxjullum,copula,74.4480000000003
10,5,10000,0.5,xgboost,50,1000,16,Linuxjullum,copula,34.9530000000013
10,20,10000,0.5,xgboost,50,1000,16,Linuxjullum,copula,93.6990000000005
5,5,1000,0.5,xgboost,1,1000,32,Linuxjullum,copula,3.4320000000007
7,5,1000,0.5,xgboost,1,1000,32,Linuxjullum,copula,10.0910000000004
10,5,1000,0.5,xgboost,1,1000,32,Linuxjullum,copula,84.6939999999995
5,20,1000,0.5,xgboost,1,1000,32,Linuxjullum,copula,7.92199999999866
7,20,1000,0.5,xgboost,1,1000,32,Linuxjullum,copula,31.9539999999979
10,20,1000,0.5,xgboost,1,1000,32,Linuxjullum,copula,327.284999999996
5,5,10000,0.5,xgboost,1,1000,32,Linuxjullum,copula,3.95999999999913
7,5,10000,0.5,xgboost,1,1000,32,Linuxjullum,copula,12.2870000000039
10,5,10000,0.5,xgboost,1,1000,32,Linuxjullum,copula,106.020000000004
5,20,10000,0.5,xgboost,1,1000,32,Linuxjullum,copula,9.39300000000367
7,20,10000,0.5,xgboost,1,1000,32,Linuxjullum,copula,40.2089999999953
10,20,10000,0.5,xgboost,1,1000,32,Linuxjullum,copula,402.370999999999
5,5,1000,0.5,xgboost,2,1000,32,Linuxjullum,copula,3.84800000000541
7,5,1000,0.5,xgboost,2,1000,32,Linuxjullum,copula,7.47000000000116
10,5,1000,0.5,xgboost,2,1000,32,Linuxjullum,copula,46.2980000000025
5,20,1000,0.5,xgboost,2,1000,32,Linuxjullum,copula,6.13799999999901
7,20,1000,0.5,xgboost,2,1000,32,Linuxjullum,copula,18.4739999999947
10,20,1000,0.5,xgboost,2,1000,32,Linuxjullum,copula,172.432000000001
5,5,10000,0.5,xgboost,2,1000,32,Linuxjullum,copula,4.20599999999831
7,5,10000,0.5,xgboost,2,1000,32,Linuxjullum,copula,8.68099999999686
10,5,10000,0.5,xgboost,2,1000,32,Linuxjullum,copula,58.2790000000023
5,20,10000,0.5,xgboost,2,1000,32,Linuxjullum,copula,7.27100000000064
7,20,10000,0.5,xgboost,2,1000,32,Linuxjullum,copula,23.7380000000048
10,20,10000,0.5,xgboost,2,1000,32,Linuxjullum,copula,211.017
5,5,1000,0.5,xgboost,4,1000,32,Linuxjullum,copula,5.61099999999715
7,5,1000,0.5,xgboost,4,1000,32,Linuxjullum,copula,7.50399999999354
10,5,1000,0.5,xgboost,4,1000,32,Linuxjullum,copula,28.8910000000033
5,20,1000,0.5,xgboost,4,1000,32,Linuxjullum,copula,6.87199999999575
7,20,1000,0.5,xgboost,4,1000,32,Linuxjullum,copula,14.2779999999984
10,20,1000,0.5,xgboost,4,1000,32,Linuxjullum,copula,95.4199999999983
5,5,10000,0.5,xgboost,4,1000,32,Linuxjullum,copula,6.01499999999942
7,5,10000,0.5,xgboost,4,1000,32,Linuxjullum,copula,8.53299999999581
10,5,10000,0.5,xgboost,4,1000,32,Linuxjullum,copula,35.7680000000037
5,20,10000,0.5,xgboost,4,1000,32,Linuxjullum,copula,7.46099999999569
7,20,10000,0.5,xgboost,4,1000,32,Linuxjullum,copula,17.0089999999982
10,20,10000,0.5,xgboost,4,1000,32,Linuxjullum,copula,117.576000000001
5,5,1000,0.5,xgboost,6,1000,32,Linuxjullum,copula,7.61299999999756
7,5,1000,0.5,xgboost,6,1000,32,Linuxjullum,copula,8.97400000000198
10,5,1000,0.5,xgboost,6,1000,32,Linuxjullum,copula,25.4069999999992
5,20,1000,0.5,xgboost,6,1000,32,Linuxjullum,copula,8.30399999999645
7,20,1000,0.5,xgboost,6,1000,32,Linuxjullum,copula,13.9399999999951
10,20,1000,0.5,xgboost,6,1000,32,Linuxjullum,copula,77.5409999999974
5,5,10000,0.5,xgboost,6,1000,32,Linuxjullum,copula,7.78399999999965
7,5,10000,0.5,xgboost,6,1000,32,Linuxjullum,copula,9.40299999999843
10,5,10000,0.5,xgboost,6,1000,32,Linuxjullum,copula,32.5589999999938
5,20,10000,0.5,xgboost,6,1000,32,Linuxjullum,copula,9.1160000000018
7,20,10000,0.5,xgboost,6,1000,32,Linuxjullum,copula,15.9960000000065
10,20,10000,0.5,xgboost,6,1000,32,Linuxjullum,copula,96.9559999999983
7,5,1000,0.5,xgboost,8,1000,32,Linuxjullum,copula,10.4210000000021
10,5,1000,0.5,xgboost,8,1000,32,Linuxjullum,copula,25.0480000000025
7,20,1000,0.5,xgboost,8,1000,32,Linuxjullum,copula,14.1929999999993
10,20,1000,0.5,xgboost,8,1000,32,Linuxjullum,copula,70.1869999999981
7,5,10000,0.5,xgboost,8,1000,32,Linuxjullum,copula,11.2739999999976
10,5,10000,0.5,xgboost,8,1000,32,Linuxjullum,copula,30.9499999999971
7,20,10000,0.5,xgboost,8,1000,32,Linuxjullum,copula,16.435000000005
10,20,10000,0.5,xgboost,8,1000,32,Linuxjullum,copula,88.25
7,5,1000,0.5,xgboost,10,1000,32,Linuxjullum,copula,12.762999999999
10,5,1000,0.5,xgboost,10,1000,32,Linuxjullum,copula,25.9349999999977
7,20,1000,0.5,xgboost,10,1000,32,Linuxjullum,copula,16.0490000000063
10,20,1000,0.5,xgboost,10,1000,32,Linuxjullum,copula,66.4779999999955
7,5,10000,0.5,xgboost,10,1000,32,Linuxjullum,copula,12.9900000000052
10,5,10000,0.5,xgboost,10,1000,32,Linuxjullum,copula,30.9360000000015
7,20,10000,0.5,xgboost,10,1000,32,Linuxjullum,copula,17.5210000000006
10,20,10000,0.5,xgboost,10,1000,32,Linuxjullum,copula,82.0669999999955
7,5,1000,0.5,xgboost,15,1000,32,Linuxjullum,copula,17.4129999999932
10,5,1000,0.5,xgboost,15,1000,32,Linuxjullum,copula,28.1909999999989
7,20,1000,0.5,xgboost,15,1000,32,Linuxjullum,copula,19.6759999999995
10,20,1000,0.5,xgboost,15,1000,32,Linuxjullum,copula,68.6229999999996
7,5,10000,0.5,xgboost,15,1000,32,Linuxjullum,copula,18.0290000000023
10,5,10000,0.5,xgboost,15,1000,32,Linuxjullum,copula,32.6169999999984
7,20,10000,0.5,xgboost,15,1000,32,Linuxjullum,copula,21.0290000000023
10,20,10000,0.5,xgboost,15,1000,32,Linuxjullum,copula,84.3660000000018
7,5,1000,0.5,xgboost,20,1000,32,Linuxjullum,copula,22.6999999999971
10,5,1000,0.5,xgboost,20,1000,32,Linuxjullum,copula,30.5959999999977
7,20,1000,0.5,xgboost,20,1000,32,Linuxjullum,copula,24.8039999999965
10,20,1000,0.5,xgboost,20,1000,32,Linuxjullum,copula,70.6690000000017
7,5,10000,0.5,xgboost,20,1000,32,Linuxjullum,copula,23.0689999999959
10,5,10000,0.5,xgboost,20,1000,32,Linuxjullum,copula,35.1920000000027
7,20,10000,0.5,xgboost,20,1000,32,Linuxjullum,copula,25.2999999999956
10,20,10000,0.5,xgboost,20,1000,32,Linuxjullum,copula,88.0300000000061
7,5,1000,0.5,xgboost,25,1000,32,Linuxjullum,copula,27.9460000000036
10,5,1000,0.5,xgboost,25,1000,32,Linuxjullum,copula,34.0299999999988
7,20,1000,0.5,xgboost,25,1000,32,Linuxjullum,copula,29.7259999999951
10,20,1000,0.5,xgboost,25,1000,32,Linuxjullum,copula,71.2819999999993
7,5,10000,0.5,xgboost,25,1000,32,Linuxjullum,copula,28.3180000000066
10,5,10000,0.5,xgboost,25,1000,32,Linuxjullum,copula,38.2079999999987
7,20,10000,0.5,xgboost,25,1000,32,Linuxjullum,copula,31.8599999999933
10,20,10000,0.5,xgboost,25,1000,32,Linuxjullum,copula,90.4190000000017
7,5,1000,0.5,xgboost,30,1000,32,Linuxjullum,copula,32.7109999999957
10,5,1000,0.5,xgboost,30,1000,32,Linuxjullum,copula,38.5920000000042
7,20,1000,0.5,xgboost,30,1000,32,Linuxjullum,copula,33.9839999999967
10,20,1000,0.5,xgboost,30,1000,32,Linuxjullum,copula,72.9989999999962
7,5,10000,0.5,xgboost,30,1000,32,Linuxjullum,copula,33.4470000000001
10,5,10000,0.5,xgboost,30,1000,32,Linuxjullum,copula,42.7549999999974
7,20,10000,0.5,xgboost,30,1000,32,Linuxjullum,copula,35.3320000000022
10,20,10000,0.5,xgboost,30,1000,32,Linuxjullum,copula,90.125
10,5,1000,0.5,xgboost,35,1000,32,Linuxjullum,copula,43.9130000000005
10,20,1000,0.5,xgboost,35,1000,32,Linuxjullum,copula,82.5350000000035
10,5,10000,0.5,xgboost,35,1000,32,Linuxjullum,copula,46.5220000000045
10,20,10000,0.5,xgboost,35,1000,32,Linuxjullum,copula,100.950000000004
10,5,1000,0.5,xgboost,40,1000,32,Linuxjullum,copula,42.5370000000039
10,20,1000,0.5,xgboost,40,1000,32,Linuxjullum,copula,79.6580000000031
10,5,10000,0.5,xgboost,40,1000,32,Linuxjullum,copula,46.2780000000057
10,20,10000,0.5,xgboost,40,1000,32,Linuxjullum,copula,95.4940000000061
10,5,1000,0.5,xgboost,45,1000,32,Linuxjullum,copula,41.7439999999988
10,20,1000,0.5,xgboost,45,1000,32,Linuxjullum,copula,76.9110000000001
10,5,10000,0.5,xgboost,45,1000,32,Linuxjullum,copula,45.2439999999988
10,20,10000,0.5,xgboost,45,1000,32,Linuxjullum,copula,93.2639999999956
10,5,1000,0.5,xgboost,50,1000,32,Linuxjullum,copula,42.1310000000012
10,20,1000,0.5,xgboost,50,1000,32,Linuxjullum,copula,75.5010000000038
10,5,10000,0.5,xgboost,50,1000,32,Linuxjullum,copula,44.3800000000047
10,20,10000,0.5,xgboost,50,1000,32,Linuxjullum,copula,93.3179999999993
5,5,1000,0.5,xgboost,1,1000,8,Linuxjullum,copula,3.41500000000087
7,5,1000,0.5,xgboost,1,1000,8,Linuxjullum,copula,9.72599999999511
10,5,1000,0.5,xgboost,1,1000,8,Linuxjullum,copula,84.4320000000007
5,20,1000,0.5,xgboost,1,1000,8,Linuxjullum,copula,7.59799999999814
7,20,1000,0.5,xgboost,1,1000,8,Linuxjullum,copula,32.385000000002
10,20,1000,0.5,xgboost,1,1000,8,Linuxjullum,copula,324.443000000007
5,5,10000,0.5,xgboost,1,1000,8,Linuxjullum,copula,3.6359999999986
7,5,10000,0.5,xgboost,1,1000,8,Linuxjullum,copula,12.6860000000015
10,5,10000,0.5,xgboost,1,1000,8,Linuxjullum,copula,105.226999999999
5,20,10000,0.5,xgboost,1,1000,8,Linuxjullum,copula,9.13900000000285
7,20,10000,0.5,xgboost,1,1000,8,Linuxjullum,copula,40.4830000000002
10,20,10000,0.5,xgboost,1,1000,8,Linuxjullum,copula,404.358
5,5,1000,0.5,xgboost,2,1000,8,Linuxjullum,copula,3.54499999999825
7,5,1000,0.5,xgboost,2,1000,8,Linuxjullum,copula,6.91199999999662
10,5,1000,0.5,xgboost,2,1000,8,Linuxjullum,copula,46.5540000000037
5,20,1000,0.5,xgboost,2,1000,8,Linuxjullum,copula,5.87999999999738
7,20,1000,0.5,xgboost,2,1000,8,Linuxjullum,copula,18.4860000000044
10,20,1000,0.5,xgboost,2,1000,8,Linuxjullum,copula,171.776999999995
5,5,10000,0.5,xgboost,2,1000,8,Linuxjullum,copula,3.80099999999948
7,5,10000,0.5,xgboost,2,1000,8,Linuxjullum,copula,8.22200000000157
10,5,10000,0.5,xgboost,2,1000,8,Linuxjullum,copula,58.9859999999972
5,20,10000,0.5,xgboost,2,1000,8,Linuxjullum,copula,6.69400000000314
7,20,10000,0.5,xgboost,2,1000,8,Linuxjullum,copula,23.4259999999995
10,20,10000,0.5,xgboost,2,1000,8,Linuxjullum,copula,213.991000000002
5,5,1000,0.5,xgboost,4,1000,8,Linuxjullum,copula,5.34500000000116
7,5,1000,0.5,xgboost,4,1000,8,Linuxjullum,copula,7.02599999999802
10,5,1000,0.5,xgboost,4,1000,8,Linuxjullum,copula,28.7540000000008
5,20,1000,0.5,xgboost,4,1000,8,Linuxjullum,copula,6.71399999999994
7,20,1000,0.5,xgboost,4,1000,8,Linuxjullum,copula,13.9259999999995
10,20,1000,0.5,xgboost,4,1000,8,Linuxjullum,copula,93.8199999999997
5,5,10000,0.5,xgboost,4,1000,8,Linuxjullum,copula,5.63100000000122
7,5,10000,0.5,xgboost,4,1000,8,Linuxjullum,copula,7.9629999999961
10,5,10000,0.5,xgboost,4,1000,8,Linuxjullum,copula,35.2909999999974
5,20,10000,0.5,xgboost,4,1000,8,Linuxjullum,copula,7.18299999999726
7,20,10000,0.5,xgboost,4,1000,8,Linuxjullum,copula,16.5239999999976
10,20,10000,0.5,xgboost,4,1000,8,Linuxjullum,copula,117.672999999995
5,5,1000,0.5,xgboost,6,1000,8,Linuxjullum,copula,7.44700000000012
7,5,1000,0.5,xgboost,6,1000,8,Linuxjullum,copula,8.30299999999988
10,5,1000,0.5,xgboost,6,1000,8,Linuxjullum,copula,25.9040000000023
5,20,1000,0.5,xgboost,6,1000,8,Linuxjullum,copula,7.97800000000279
7,20,1000,0.5,xgboost,6,1000,8,Linuxjullum,copula,13.3890000000029
10,20,1000,0.5,xgboost,6,1000,8,Linuxjullum,copula,76.1180000000022
5,5,10000,0.5,xgboost,6,1000,8,Linuxjullum,copula,7.5
7,5,10000,0.5,xgboost,6,1000,8,Linuxjullum,copula,9.08099999999831
10,5,10000,0.5,xgboost,6,1000,8,Linuxjullum,copula,31.3899999999994
5,20,10000,0.5,xgboost,6,1000,8,Linuxjullum,copula,8.83800000000338
7,20,10000,0.5,xgboost,6,1000,8,Linuxjullum,copula,16.0630000000019
10,20,10000,0.5,xgboost,6,1000,8,Linuxjullum,copula,96.4590000000026
7,5,1000,0.5,xgboost,8,1000,8,Linuxjullum,copula,10.2530000000042
10,5,1000,0.5,xgboost,8,1000,8,Linuxjullum,copula,24.7030000000013
7,20,1000,0.5,xgboost,8,1000,8,Linuxjullum,copula,14.247000000003
10,20,1000,0.5,xgboost,8,1000,8,Linuxjullum,copula,70.9029999999984
7,5,10000,0.5,xgboost,8,1000,8,Linuxjullum,copula,10.9890000000014
10,5,10000,0.5,xgboost,8,1000,8,Linuxjullum,copula,29.9190000000017
7,20,10000,0.5,xgboost,8,1000,8,Linuxjullum,copula,15.9230000000025
10,20,10000,0.5,xgboost,8,1000,8,Linuxjullum,copula,88.6750000000029
7,5,1000,0.5,xgboost,10,1000,8,Linuxjullum,copula,10.7569999999978
10,5,1000,0.5,xgboost,10,1000,8,Linuxjullum,copula,30.9830000000002
7,20,1000,0.5,xgboost,10,1000,8,Linuxjullum,copula,17.3399999999965
10,20,1000,0.5,xgboost,10,1000,8,Linuxjullum,copula,90.6940000000031
7,5,10000,0.5,xgboost,10,1000,8,Linuxjullum,copula,11.398000000001
10,5,10000,0.5,xgboost,10,1000,8,Linuxjullum,copula,37.4729999999981
7,20,10000,0.5,xgboost,10,1000,8,Linuxjullum,copula,19.221000000005
10,20,10000,0.5,xgboost,10,1000,8,Linuxjullum,copula,113.071000000004
7,5,1000,0.5,xgboost,15,1000,8,Linuxjullum,copula,10.1649999999936
10,5,1000,0.5,xgboost,15,1000,8,Linuxjullum,copula,25.4919999999984
7,20,1000,0.5,xgboost,15,1000,8,Linuxjullum,copula,14.7059999999983
10,20,1000,0.5,xgboost,15,1000,8,Linuxjullum,copula,73.1979999999967
7,5,10000,0.5,xgboost,15,1000,8,Linuxjullum,copula,11.0380000000005
10,5,10000,0.5,xgboost,15,1000,8,Linuxjullum,copula,31.8419999999969
7,20,10000,0.5,xgboost,15,1000,8,Linuxjullum,copula,16.3530000000028
10,20,10000,0.5,xgboost,15,1000,8,Linuxjullum,copula,91.5650000000023
7,5,1000,0.5,xgboost,20,1000,8,Linuxjullum,copula,10.4910000000018
10,5,1000,0.5,xgboost,20,1000,8,Linuxjullum,copula,26.663999999997
7,20,1000,0.5,xgboost,20,1000,8,Linuxjullum,copula,14.6180000000022
10,20,1000,0.5,xgboost,20,1000,8,Linuxjullum,copula,79.5469999999987
7,5,10000,0.5,xgboost,20,1000,8,Linuxjullum,copula,11.0109999999986
10,5,10000,0.5,xgboost,20,1000,8,Linuxjullum,copula,32.7920000000013
7,20,10000,0.5,xgboost,20,1000,8,Linuxjullum,copula,17.4680000000008
10,20,10000,0.5,xgboost,20,1000,8,Linuxjullum,copula,97.1679999999979
7,5,1000,0.5,xgboost,25,1000,8,Linuxjullum,copula,10.0650000000023
10,5,1000,0.5,xgboost,25,1000,8,Linuxjullum,copula,24.8529999999955
7,20,1000,0.5,xgboost,25,1000,8,Linuxjullum,copula,14.1259999999966
10,20,1000,0.5,xgboost,25,1000,8,Linuxjullum,copula,77.8610000000044
7,5,10000,0.5,xgboost,25,1000,8,Linuxjullum,copula,10.7969999999987
10,5,10000,0.5,xgboost,25,1000,8,Linuxjullum,copula,30.6759999999995
7,20,10000,0.5,xgboost,25,1000,8,Linuxjullum,copula,16.7289999999994
10,20,10000,0.5,xgboost,25,1000,8,Linuxjullum,copula,97.3899999999994
7,5,1000,0.5,xgboost,30,1000,8,Linuxjullum,copula,10.2479999999996
10,5,1000,0.5,xgboost,30,1000,8,Linuxjullum,copula,25.5570000000007
7,20,1000,0.5,xgboost,30,1000,8,Linuxjullum,copula,14.8479999999981
10,20,1000,0.5,xgboost,30,1000,8,Linuxjullum,copula,75.8550000000032
7,5,10000,0.5,xgboost,30,1000,8,Linuxjullum,copula,11.1100000000006
10,5,10000,0.5,xgboost,30,1000,8,Linuxjullum,copula,31.362000000001
7,20,10000,0.5,xgboost,30,1000,8,Linuxjullum,copula,16.5550000000003
10,20,10000,0.5,xgboost,30,1000,8,Linuxjullum,copula,90.5469999999987
10,5,1000,0.5,xgboost,35,1000,8,Linuxjullum,copula,27.7070000000022
10,20,1000,0.5,xgboost,35,1000,8,Linuxjullum,copula,76.4830000000002
10,5,10000,0.5,xgboost,35,1000,8,Linuxjullum,copula,33.1460000000006
10,20,10000,0.5,xgboost,35,1000,8,Linuxjullum,copula,97.0270000000019
10,5,1000,0.5,xgboost,40,1000,8,Linuxjullum,copula,26.3470000000016
10,20,1000,0.5,xgboost,40,1000,8,Linuxjullum,copula,72.0940000000046
10,5,10000,0.5,xgboost,40,1000,8,Linuxjullum,copula,31.1959999999963
10,20,10000,0.5,xgboost,40,1000,8,Linuxjullum,copula,91.586000000003
10,5,1000,0.5,xgboost,45,1000,8,Linuxjullum,copula,26.8969999999972
10,20,1000,0.5,xgboost,45,1000,8,Linuxjullum,copula,74.5249999999942
10,5,10000,0.5,xgboost,45,1000,8,Linuxjullum,copula,32.2730000000011
10,20,10000,0.5,xgboost,45,1000,8,Linuxjullum,copula,93.8970000000045
10,5,1000,0.5,xgboost,50,1000,8,Linuxjullum,copula,27.9089999999997
10,20,1000,0.5,xgboost,50,1000,8,Linuxjullum,copula,77.5149999999994
10,5,10000,0.5,xgboost,50,1000,8,Linuxjullum,copula,33.8139999999985
10,20,10000,0.5,xgboost,50,1000,8,Linuxjullum,copula,96.2359999999972
5,5,1000,0.5,xgboost,1,1000,1,Linuxjullum,copula,1.27000000000407
7,5,1000,0.5,xgboost,1,1000,1,Linuxjullum,copula,8.10700000000361
10,5,1000,0.5,xgboost,1,1000,1,Linuxjullum,copula,84.9049999999988
5,20,1000,0.5,xgboost,1,1000,1,Linuxjullum,copula,5.39199999999983
7,20,1000,0.5,xgboost,1,1000,1,Linuxjullum,copula,30.8530000000028
10,20,1000,0.5,xgboost,1,1000,1,Linuxjullum,copula,340.282999999996
5,5,10000,0.5,xgboost,1,1000,1,Linuxjullum,copula,1.73099999999977
7,5,10000,0.5,xgboost,1,1000,1,Linuxjullum,copula,10.0780000000013
